Titre,URL,Note,Pseudo,Avis
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,hofmann30,"Limité à 5000 caractères max donc j’ai supprimé la moitié de mon avis pour laisser ça désolé, j’ai 49h de jeu1- La majorité des planètes sont simplement des déserts qui se ressemblent beaucoup avec des couleurs différentes et encore.. Peu importe où vous vous téléportez sur la planète même si vous voyez une zone blanche style pôle nord ne vous attendez pas à voir de la neige ou autre ce sera toujours le même désert vide et inutile peu importe où vous choisissez « d’atterrir » sur cette dernière elles ne servent pas à explorer mais à « miner des ressources »2- L’exploration s’arrête à se tp, se tp pour décoller, se tp pour aller de planète en planète et se tp pour aller de galaxie en galaxie même le métro de la soit disante capitale de l’univers n’a aucune animation et sert à se tp lui aussi, et du coup se tp pour aller voir la plupart du temps des déserts qui ne servent à rien d’autre qu’à miner3- Le nombre affolant d’incohérences que ce soit des pnj sans combi sur la lune, un braqueur qui accepte de se rendre juste pcq je lui dis que c’est pas bien entre autre, sarah qui quitte mon équipage car je me défend contre des bandits qui m’attaquent la liste est longue4- Pas d’animations quasi nulle part qui serait le minimum pour aider à rester dans l’immersion mais non la liste des exemples serait longue là aussi et celles qu’il y a sont juste moches, même une animation pour masquer les nombreux petits temps de chargement rien que ça, mais non ce serait trop demander5- Tous les petits détails qui pourraient contribuer à l’immersion mais qui ne sont pas là comme par exemple le fait de voir une brûlure sur soi quand on a la blessure brûlure, boiter lorsqu’on se casse quelque chose et j’en passe mais aussi ceux qui te sortent de l’immersion par exemple être embauché dans une entreprise de travail à la chaîne, pour une certaine quête secondaire, faire sa journée recevoir sa paye là je me suis dit ah peut-être enfin un détail immersif j’aimais bien l’idée d’avoir un petit boulot rp d’avoir une petite routine etc mais non une fois la quête terminée vous ne pourrez pas retourner travailler dans cette usine tout le monde fera comme si vous n’avez jamais été embauché c’est là que j’ai compris que les soit disantes possibilités de gameplay ne sont en faite que des semblants de possibilités c’est un exemple parmi beaucoup6- C’est moche, c’est littéralement égal à fallout graphiquement ou très proche sauf que ça tourne pas j’ai fini par eccepter le fait de jouer avec une moyenne de 45fps avec ma 3070ti pour tout mettre en ultra 1440p et carrément ajouté le resheade quantum sur nexus pour que ce soit un peu potable visuellement7- La quête principale c’est littéralement se tp encore et encore pour tuer des pirates et recup ces artefacts rien d’autre pour le moment pour ma part et pourtant je suis assez loin8- Des discussions chiantes avec des voix désynchronisées qui te sortent encore plus de l’immersion ajouté à tous les autres défauts, et même les possibilités de conversation sont pas terribles combien de fois j’ai eu envie de répondre positivement à une proposition alors que le jeu m’impose de répondre négativement comme l’accès à un salon VIP dans un bar ce genre de chose9- Passer 1h30 à construire son vaisseau pour au final voir que l’interieur ne correspond pas à ce que tu pensais que c’était que la porte ne se trouve pas là où elle est sensée être et que tu viens de faire tout ça pour rien10- Et tous les trucs pas cohérents genre on est en 2300 environ et pourtant il y a pas internet ça m’aurait semblé logique de faire par exemple des achats en ligne sur un faux internet du jeu mais nan faut trouver les boutiques comme si on était au moyen-âge pcq ils ont eu la flemme de faire autre chose qu’un copié collé de skyrim dans l’espace même des trucs basiques comme des véhicules je sais pas ça me parait bizarre que tout l’univers occupé se ballade à pied tout le temps sans aucun véhicule et je sais pas mis à part des commerces ou des bars ils font quoi pour s’occuper les « pnj » les cinémas n’existent plus ? Ah oui une seule boite de nuit dans tout l’univers effectivement mdr et pourtant pas énormément de monde dedans11- L’ia est affreuse on dirait cyberpunk à sa sortie sur ce point les pnj errent sans but comme ça sans aucun cycle particulier pour la plupart on dirait une ville remplie de robots avec des gueules d’humains sans expression faciale12- C’est ça new atlantis qui est sensée être la plus grande ville et la capitale de tout l’univers et qui fait la taille de mon village avec rien d’autre que des commerces et quelques bureaux/bars/tours sans intérêt aucun divertissement ou autre genre école, salle de sport ou tout autre chose sui pourrait contribuer au realisme, la cohérence et l’immersion, donc le futur propose moins de choses que le passé wtf"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,Kenedan,"Franchement, je pourrais faire les côtés positif (il y en a quand même assez), mais les côtés négatif du jeu sont beaucoup trop pénalisant, un I.A digne d'un jeu des années 95, des textures soit magnifique soit IMMONDE, des planètes vide et extrêmement MOCHE, l'interface qui est une purge à utiliser, interface des dialogues horrible, latence dans les dialogues, VF et synchro labial au cacahuète, combats extrêmement mauvais au niveau du ressenti de l'arme ou de la manière dont les ennemies réagisse.Bref une bonne base pour de futur bon mods. FUTURE, en l'état le jeu est minable."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,Aladdin_Sane12,"L'industrie du jeux vidéo creuse encore et encore et continue sa chute vers le néant.La 3/4 des planètes sont vides et inintéressantes, les PNJ ne ressemblent à rien, le gameplay et mou et n'innove sur aucun point.On peut ajouter à cela les nombreux bugs et on est bon."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,Debridtou,"En espérant que mon avis ne va pas être supprimé comme le précédant. Alors j'aime beaucoup la série Fallout et la société Bethesda, J'ai attendu très longtemps ce jeu, et je suis très déçu. Trop de bugs, freeze et autre ce qui rend l'immersion impossible. J'aime toujours naviguer dans l'espace et explorer des planètes mais entre le temps de chargement et les bugs à répétitions toute config vidéos confondu et même au plus bas ou encore le matériel qui disparait des pièces prévues pour ca devient fatiguant. Espérons que Bethesda va rapidement rectifier le tir."
Starfield,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,Davidkmc,"Alors que dire !! Vraiment pas au niveau d'un Star Citizen ou d'un Elite Dangerous au niveau de la simulation et combats spaciaux, idem sur la partie fps par rapport à un Call of Duty. Jeu qui ne restera pas dans les mémoires. Grosse déception..."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,Ben_Gates,"Bethesda, il y a eu des génies dans ce studio, il faut savoir prendre des risques pour sortir un bon jeu.S'il a fallu des années de travail pour sortir ce jeu, vous devez vous remettre en question!C'est dommage."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,kibouxnoise,"ennuyeux au possible, moche, IA totalement inexistante, exploration spatiale néante et modélisation vraiment catastrophique. Scénario totalement inintéressant, on se tp de planétes en planétes puis on tue toujours les mêmes ennemis complétement au fraise. on scna quelques espéces par ci par là sans aucun intérêt."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,DAMSned,"Sitôt testé, sitôt revendu.Gameplay des années 2000, aucune évolution, faux open world avec des temps de chargements à tout va, ergonomie aux fraises, pas de synchro labiale, menus fouillis, en revanche c'est beau même sur Xbox Series S. J'avais acheté la console pour ce jeu, pas grave je continuerai à aire du rétro gaming avec..."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,Laquouille,"BonjourMon retour, c'est simple, bonne idée de base, mais le jeu est mal optimisé, lags, chargements interminables, le petit crash sans sauvegarder.Bref, je l'ai désinstallé"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,Joel28310,"Pourris, extrêmement répétitif!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,motirius,"À la base j'avais mis un généreux 14 (vous trouverez l'avis après) mais je me dois de faire quelque-chose. Après une save corrompue et la nécessité de reset toute ma partie, me voici avec un jeu qui fait tourner une ""synchronisation"" en boucle, qui n'aboutie jamais et qui bloque le lancement du jeu.Voilà, on a donc un jeu auquel on ne peut pas jouer à cause d'un problême de synchronisation sur une PUTA*N DE JEU SOLO!J'en ai assez de Bethesda, c'est Inacceptable! Alors voilà, 2 bugs majeurs en l'espace de 4 jours, c'est 5/20 et pis c'est tout. A un moment donné quand on se fout continuellement de la gueule des gens, bah ça nous revient dans la tronche. Passez votre chemin, ce jeu ne vous apportera que frustration.Mon ancien avis, pour la science:""C'est un jeu que de base je n'attendais pas du tout (j'espérais même qu'il sorte ASAP pour qu'on ait des nouvelles de TES6), puis à mesure que la sortie approchait je me suis mis à quand même vouloir tenter l'aventure.J'en suis à une bonne dizaine d'heures de jeu et mon avis est mitigé.Il y a du bon et du vraiment moins bon.Au final en essayant de trouver des points positifs, je me rend compte que je les accole systématiquement à des points négatifs:- L'exploration est cool, on a énormément de trucs à visiter mais c'est vide- Les combats sont mieux que sur les autres jeux Bethesda mais taper h24 sur des pirates de l'espace ça a un coté très répétitif- On se sent libre de faire ce qu'on veut (voler un vaisseau, creer des chaines de production) mais en fait ça ne sert pas à grand chose (de toute façon les vaisseaux ça coute peanut à revendre et coté prod, on se retrouve très très vite à ne plus savoir comment stocker son bazar).- On a plein d'opportunités pour faire des quetes annexe mais on a l'impression de devenir Mère Theresa à force, on se fait spam tous les 3 mètres !- La construction de vaisseau est vraiment cool mais les vaisseaux on s'en sert une fois toutes les saint-glinglinBref, à chaque fois j'ai l'impression qu'une bonne idée est accolée à une réalisation approximative.Autre très gros point négatif (ouais bah ça m'est arrivé donc je suis obligé de l'évoquer), après 2h30 de jeu ma save s’est corrompue (je n'ai fais aucune dinguerie avec ma save c'est promis, j'ai juste eu l'audace de rentrer dans un bâtiment). Résultat --> Retour à la case départ. C'est le seul bug majeur auquel j'ai eu à faire face mais quel bug...En bref, je pense continuer à me promener, à explorer. Je pense que le jeu est globalement bon mais je ne pense vraiment pas que le jeu soit inoubliable. Enfin, je suis quand même content que le jeu soit finalement sorti, ça nous augure un TES6 d'ici 3-4 ans."""
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,DoYouEvenMAGA,"Très déçu, ÉNORMÉMENT déçu en fait, vu leurs précédents jeux.Le sentiment d'exploration n'est pas du tout là, les ficelles sont trop grosses.On ne fait que du voyage rapide, que des écrans de chargement.Les PNJ sont honnêtement hideux, ironiquement je trouve qu'ils manquent cruellement de diversité.Les graphismes sont juste passables, ils continuent d'utiliser un moteur vieux de 20 ans sans se poser de questions.Et on serait en droit de croire qu'avec un moteur aussi vieux et éprouvé, les bugs doivent être rarissimes.Même pas!J'ai croisé une floppée de bugs en tous genres durant les quelques heures que je me suis infligées."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=24,5/20,goinghawk,"Pro-m depuis ma plus tendre enfance, je n'attendais pas spécialement Starfield comme beaucoup de monde. Pour ainsi dire je n'ai absolument regardé aucune annonce du jeu avant sa sortie. Malgré tout c'est une véritable déception. aucune exploration spatiale chargement beaucoup trop nombreux pour un jeu de 2023, l'optimisation complètement aux fraises, gunfight mou et ennuyeux. je me suis littéralement fait iech sur ce jeu. l'histoire se résume à pas grand chose (no spoil)."
